previous_date,current_date,threshold_95,actual_return,breach_95,threshold_99,breach_99
2021-12-03,2021-12-06,-0.006277875955301205,0.0013601329907813042,False,-0.011931157346248885,False
2021-12-06,2021-12-07,-0.006109463845198026,-0.0012073649260487818,False,-0.011611088679878047,False
2021-12-07,2021-12-08,-0.005941842114522017,0.0,False,-0.011292522136418832,False
2021-12-08,2021-12-09,-0.0057608296669032855,-0.0036264732547598433,False,-0.010948506420029116,False
2021-12-09,2021-12-10,-0.0057598573428192,0.005611161662117059,False,-0.0109466585097293,False
2021-12-10,2021-12-13,-0.005993806922896213,-0.0021866988387876374,False,-0.011391281702487776,False
2021-12-13,2021-12-14,-0.005872826536678069,-0.0006045492329781466,False,-0.011161357436054993,False
2021-12-14,2021-12-15,-0.005698746506683381,-0.0008317580340265751,False,-0.010830516839092816,False
2021-12-15,2021-12-16,-0.005534557608748007,0.008400181625548786,False,-0.010518474423836115,False
2021-12-16,2021-12-17,-0.006278315263705554,-0.004202626641651053,False,-0.011931992255656644,False
2021-12-17,2021-12-20,-0.006289540355666635,-0.003542090587082658,False,-0.011976426363145493,False
2021-12-20,2021-12-21,-0.006250319503145378,0.0023445772197852044,False,-0.01190174274152004,False
2021-12-21,2021-12-22,-0.006127555417788142,0.006941824492567861,False,-0.01166797764181841,False
2021-12-22,2021-12-23,-0.006520840492381578,0.004870738104158834,False,-0.012416863803483436,False
2021-12-23,2021-12-27,-0.006597586843058973,0.0020879940343028203,False,-0.012563002784323244,False
2021-12-27,2021-12-28,-0.006447505066356091,-0.00044649501413907,False,-0.012277219842249791,False
2021-12-28,2021-12-29,-0.006253479144808332,0.0032013103037522583,False,-0.011907759272708398,False
2021-12-29,2021-12-30,-0.006188430014359499,0.0018552875695734272,False,-0.011783893922181597,False
2021-12-30,2022-01-03,-0.006042772664224683,-0.002296296296296352,False,-0.011506535891309145,False
2022-01-03,2022-01-04,-0.0059257929240077705,0.005568342118939862,False,-0.011283785234589772,False
2022-01-04,2022-01-05,-0.006068557057151331,0.002141169521559183,False,-0.011685280805799792,False
2022-01-05,2022-01-06,-0.0059405517877566955,-0.002504973108376829,False,-0.01143880087598918,False
2022-01-06,2022-01-07,-0.005838927135957179,0.003249870743777139,False,-0.011243118017298813,False
2022-01-07,2022-01-10,-0.005796252283012543,-0.0011779430170065774,False,-0.011160945659799653,False
2022-01-10,2022-01-11,-0.005637752820374371,0.004053954448293595,False,-0.010855747783096354,False
2022-01-11,2022-01-12,-0.005682219552500657,0.005579210101306575,False,-0.010941370484921263,False
2022-01-12,2022-01-13,-0.005908957104786551,0.001898087312016461,False,-0.011377963886405091,False
2022-01-13,2022-01-14,-0.005774879447910752,-0.003934712911687566,False,-0.011119791300134175,False
2022-01-14,2022-01-18,-0.0057981879398246675,-0.005998536942209198,True,-0.01116467285444911,False
2022-01-18,2022-01-19,-0.0061409668628567265,0.0027229908743009457,False,-0.011693515467351647,False
2022-01-19,2022-01-20,-0.006046554272879023,0.0012477064220184353,False,-0.011513736760533577,False
2022-01-20,2022-01-21,-0.005882231693652903,-0.00586424277965103,False,-0.011200836745808228,False
2022-01-21,2022-01-24,-0.006138585252938928,-0.008479575283881435,True,-0.011688980449815659,False
2022-01-24,2022-01-25,-0.006810572624362577,0.0035695694206885342,False,-0.012943551955770757,False
2022-01-25,2022-01-26,-0.006746794982299553,0.0015561319007040275,False,-0.012822341997491136,False
2022-01-26,2022-01-27,-0.006569069179743269,-0.009692216632139594,True,-0.012484572578361918,False
2022-01-27,2022-01-28,-0.007498550024326819,0.00239073589839367,False,-0.014056922468740329,False
2022-01-28,2022-01-31,-0.007330690248833531,0.0016397108146382067,False,-0.013742249386334488,False
2022-01-31,2022-02-01,-0.007136577135393099,0.004911079693429521,False,-0.013378361304379216,False
2022-02-01,2022-02-02,-0.007183810499241253,0.004442798963346872,False,-0.013466905853845086,False
2022-02-02,2022-02-03,-0.0071808864224151775,0.0027276078142277616,False,-0.013461424324602306,False
2022-02-03,2022-02-04,-0.006948361904144132,-0.004337597412145233,False,-0.013205421669254314,False
2022-02-04,2022-02-07,-0.006943749021147678,-0.000738388835560877,False,-0.013196654845372734,False
2022-02-07,2022-02-08,-0.006738308251537327,0.0014039754673760285,False,-0.012806212892551771,False
2022-02-08,2022-02-09,-0.006555705997400852,-0.0008854781582053883,False,-0.012459175735176548,False
2022-02-09,2022-02-10,-0.006365272349752672,0.007090103397341174,False,-0.012097254946953273,False
2022-02-10,2022-02-11,-0.006756785414155577,-0.002566735112936258,False,-0.012841328899315878,False
2022-02-11,2022-02-14,-0.0066262200554405935,-0.006249540474965176,False,-0.012593188310064117,False
2022-02-14,2022-02-15,-0.006866780248405062,0.0017016868896124748,False,-0.013050375029575425,False
2022-02-15,2022-02-16,-0.006690253040154052,0.003397592141221706,False,-0.012714883549251042,False
2022-02-16,2022-02-17,-0.006619055570784235,0.002870813397129135,False,-0.012579572145242064,False
2022-02-17,2022-02-18,-0.006513371837276455,-0.002862595419847347,False,-0.012378719299088644,False
2022-02-18,2022-02-22,-0.0064118880175746745,0.0008833271991166569,False,-0.012185848425312005,False
2022-02-22,2022-02-23,-0.006225997469273703,-0.0030889166727954276,False,-0.011832561836543628,False
2022-02-23,2022-02-24,-0.006154168650004488,-0.014385835485060783,True,-0.011696050546610829,True
2022-02-24,2022-02-25,-0.008283495887913342,0.0035179640718563387,False,-0.015531842509034523,False
2022-02-25,2022-02-28,-0.008149506646701239,0.0008950548221078325,False,-0.015280608027775467,False
2022-02-28,2022-03-01,-0.00790908090182118,-0.007526641329458239,False,-0.014829801405170257,False
